------------------------------------------------------------
Server listening on TCP port 8000 with pid 5061
TCP window size: 85.3 KByte (default)
------------------------------------------------------------
[  4] local 192.168.0.12 port 8000 connected with 192.168.0.11 port 49153
[ ID] Interval        Transfer    Bandwidth       Reads   Dist(bin=16.0K)
[  4] 14.90-15.00 sec  7.34 MBytes   616 Mbits/sec  348    115:215:18:0:0:0:0:0
[  4] 15.00-15.10 sec  6.99 MBytes   586 Mbits/sec  331    111:193:27:0:0:0:0:0
[  4] 15.10-15.20 sec  7.42 MBytes   623 Mbits/sec  359    131:197:31:0:0:0:0:0
[  4] 15.20-15.30 sec  7.43 MBytes   624 Mbits/sec  343    103:207:33:0:0:0:0:0
[  4] 15.30-15.40 sec  7.46 MBytes   626 Mbits/sec  356    122:209:25:0:0:0:0:0
[  4] 15.40-15.50 sec  7.49 MBytes   628 Mbits/sec  366    133:212:21:0:0:0:0:0
[  4] 15.50-15.60 sec  7.38 MBytes   619 Mbits/sec  362    133:202:27:0:0:0:0:0
[  4] 15.60-15.70 sec  7.46 MBytes   626 Mbits/sec  357    120:207:30:0:0:0:0:0
[  4] 15.70-15.80 sec  7.38 MBytes   619 Mbits/sec  367    132:210:25:0:0:0:0:0
[  4] 15.80-15.90 sec  7.26 MBytes   609 Mbits/sec  365    143:199:23:0:0:0:0:0
[  4] 15.90-16.00 sec  7.41 MBytes   621 Mbits/sec  361    130:207:24:0:0:0:0:0
[  4] 16.00-16.10 sec  6.62 MBytes   555 Mbits/sec  907    831:72:4:0:0:0:0:0
[  4] 16.10-16.20 sec  6.28 MBytes   527 Mbits/sec  1167    1167:0:0:0:0:0:0:0
[  4] 16.20-16.30 sec  6.27 MBytes   526 Mbits/sec  1133    1126:6:1:0:0:0:0:0
[  4] 16.30-16.40 sec  7.00 MBytes   587 Mbits/sec  610    454:146:10:0:0:0:0:0
[  4] 16.40-16.50 sec  7.38 MBytes   619 Mbits/sec  352    115:221:16:0:0:0:0:0
[  4] 16.50-16.60 sec  7.40 MBytes   621 Mbits/sec  358    127:214:17:0:0:0:0:0
[  4] 16.60-16.70 sec  6.93 MBytes   581 Mbits/sec  670    528:127:15:0:0:0:0:0
[  4] 16.70-16.80 sec  6.23 MBytes   523 Mbits/sec  1163    1163:0:0:0:0:0:0:0
[  4] 16.80-16.90 sec  6.25 MBytes   524 Mbits/sec  1152    1151:1:0:0:0:0:0:0
[  4] 16.90-17.00 sec  6.25 MBytes   525 Mbits/sec  1166    1166:0:0:0:0:0:0:0
[  4] 17.00-17.10 sec  6.96 MBytes   584 Mbits/sec  620    468:140:12:0:0:0:0:0
[  4] 17.10-17.20 sec  7.29 MBytes   611 Mbits/sec  370    146:192:32:0:0:0:0:0
[  4] 17.20-17.30 sec  7.35 MBytes   616 Mbits/sec  359    126:217:15:1:0:0:0:0
[  4] 17.30-17.40 sec  7.29 MBytes   612 Mbits/sec  356    126:210:20:0:0:0:0:0
[  4] 17.40-17.50 sec  7.24 MBytes   607 Mbits/sec  342    108:208:26:0:0:0:0:0
[  4] 17.50-17.60 sec  7.21 MBytes   604 Mbits/sec  330    97:206:27:0:0:0:0:0
[  4] 17.60-17.70 sec  7.23 MBytes   606 Mbits/sec  340    106:215:19:0:0:0:0:0
[  4] 17.70-17.80 sec  6.82 MBytes   572 Mbits/sec  483    300:172:11:0:0:0:0:0
[  4] 17.80-17.90 sec  6.01 MBytes   504 Mbits/sec  1111    1111:0:0:0:0:0:0:0
[  4] 17.90-18.00 sec  6.74 MBytes   566 Mbits/sec  582    420:149:13:0:0:0:0:0
[  4] 18.00-18.10 sec  7.13 MBytes   598 Mbits/sec  356    135:210:11:0:0:0:0:0
[  4] 18.10-18.20 sec  7.15 MBytes   600 Mbits/sec  349    124:203:22:0:0:0:0:0
[  4] 18.20-18.30 sec  7.15 MBytes   600 Mbits/sec  350    121:211:18:0:0:0:0:0
[  4] 18.30-18.40 sec  7.05 MBytes   592 Mbits/sec  355    133:205:17:0:0:0:0:0
[  4] 18.40-18.50 sec  7.16 MBytes   601 Mbits/sec  347    122:205:20:0:0:0:0:0
[  4] 18.50-18.60 sec  7.09 MBytes   595 Mbits/sec  354    129:206:18:1:0:0:0:0
[  4] 18.60-18.70 sec  3.42 MBytes   287 Mbits/sec  160    50:102:8:0:0:0:0:0
[  4] 18.70-18.80 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 18.80-18.90 sec  0.00 Bytes  0.00 bits/sec  0    0:0:0:0:0:0:0:0
[  4] 18.90-19.00 sec  8.20 KBytes   672 Kbits/sec  1    1:0:0:0:0:0:0:0
[  4] 19.00-19.10 sec  2.70 MBytes   226 Mbits/sec  140    57:78:5:0:0:0:0:0
[  4] 19.10-19.20 sec  6.92 MBytes   580 Mbits/sec  326    102:211:13:0:0:0:0:0
